,id,name,district_id,province_id
833,843,Nậm Cang,503,21
834,844,Vĩnh Tuy,259,11
835,845,Phường 7,226,33
836,846,Quang Trung,567,55
837,847,Tân Thông Hội,138,33
838,848,Tây Tựu,394,11
839,849,Hội Phú,466,4
840,850,Phường 10,382,42
841,851,Phường 2,534,31
842,852,Phường 27,63,33
843,853,Kinh Dinh,432,17
844,854,Nguyễn Huệ,134,15
845,855,Tân Thanh,177,57
846,856,Phan Bội Châu,270,3
847,857,An Xuân,530,28
848,858,Thới Sơn,115,42
849,859,Phường 11,63,33
850,860,Phường 24,63,33
851,861,Quốc Lộ 50,382,42
852,862,Đề Thám,565,59
853,863,Na Hối,36,21
854,864,Sơn Kỳ,545,33
855,865,Ngọc Trạo,574,16
856,866,Viettel,564,11
857,867,Vĩnh Ninh,433,23
858,868,Thanh Hải,244,23
859,869,Long Bình Tân,50,32
860,870,Pạc Kha,36,21
861,871,Thạnh Mỹ Lợi,480,33
862,872,Hợp Giang,84,19
863,873,Đông Hưng Thuận,490,33
864,874,Lê Văn Lương,134,15
865,875,Đông Hòa,145,22
866,876,Tân Biên,50,32
867,877,Phường 6,482,33
868,878,Hiệp Tân,545,33
869,879,Phường Bình Hưng Hòa A,61,33
870,880,Hoa Lư,466,4
871,881,Hương Long,275,1
872,882,Nam Mẫu,13,9
873,883,Lê Hồng Phong,420,60
874,884,Ngô Quyền,388,61
875,885,Tân Sơn Nhì,545,33
876,886,Chợ Lách,123,14
877,887,Cao Xanh,235,10
878,888,Đông Thạnh,266,33
879,889,Phường 5,49,14
880,890,Đông Lễ,186,44
881,891,Phú Hậu,275,1
882,892,Phường 2,23,18
883,893,Nghi Hải,142,7
884,894,Quyết Thắng,520,29
885,895,Trung Tự,259,11
886,896,Phước Bửu,690,15
887,897,Mỹ Hoà,59,37
888,898,Hoàng Sa,484,33
889,899,Phường 16,226,33
890,900,Tích Sơn,680,39
891,901,Bình Minh,624,32
892,902,Đồng Tuyển,36,21
893,903,Bạch Đằng,480,33
894,904,Vinh Tân,667,7
895,905,Tịnh Khê,523,13
896,906,Đ Phạm Văn Đồng,486,33
897,907,Kim Sơn,191,10
898,908,Phường 7,620,46
899,909,Trung Lập Thượng,138,33
900,910,Mường Hoa,486,33
901,911,Phường Bạch Đằng,486,33
902,912,Phường 16,489,33
903,913,Vĩnh Hiệp,414,43
904,914,Thới Sơn,382,42
905,915,Láng Hạ,330,20
906,916,Hoà Thạnh,545,33
907,917,Đồng Quang,567,55
908,918,B 30 Tháng 4,482,33
909,919,Tam Quan Bắc,258,5
910,920,Kinh Bắc,39,26
911,921,Lê Hồng Phòng,486,33
912,922,Vĩnh Phú,143,22
913,923,Minh Tân,692,63
914,924,Mai Dịch,101,11
915,925,Hưng Phước 2,480,33
916,926,Trà Cổ,366,10
917,927,Phân Khu 7,486,33
918,928,Hoàng Văn Thụ,567,55
919,929,Hòa Xá,650,11
920,930,Tân Quang,642,53
921,931,Xuân Khanh,521,11
922,932,Hải Tân,239,34
923,933,Thanh Nhut Village,269,28
924,934,Đồng Trạch,66,12
925,935,Bình Chánh,60,13
926,936,Quang Vinh,50,32
927,937,Phường 7,73,41
928,938,Nghĩa Trung,213,54
929,939,Phú Hội,574,16
930,940,Diễn Thành,147,7
931,941,Quảng Trường 3/2,480,33
932,942,Phường 3,673,37
933,943,Long Thới,123,14
934,944,Tân Hưng,485,33
935,945,Đông Lương,629,44
936,946,Đạ Mbri,29,20
937,947,Hòa Minh,336,50
938,948,Phường 1,114,30
939,949,Nam Đồng,198,11
940,950,Trần Phú,366,10
941,951,Km 11 Phía Bắc Bán Đảo Cam Ranh,484,33
942,952,Xuân Sơn,521,11
943,953,Tân Phước,549,15
944,954,Thị trấn Khánh Hải,432,17
945,955,Ninh Vân,414,43
946,22522,Lê Hồng Phong,186,44
947,22523,Hàm Nghi,186,44
948,22524,Chu Mạnh Trinh,186,44
949,22525,Lê Lợi,186,44
950,22526,Nguyễn Du,186,44
951,22527,Đặng Dung,186,44
952,22529,Ngô Quyền,186,44
953,22530,Huyền Trân Công Chúa,186,44
954,22531,Hải Triều,186,44
955,22532,Đinh Tiên Hoàng,186,44
956,22533,Đặng Tất,186,44
957,22534,Hùng Vương,186,44
958,22535,Lý Thường Kiệt,186,44
959,22536,Lê Quý Đôn,186,44
960,22537,Đào Duy Từ,186,44
961,22538,Hai Bà Trưng,186,44
962,22539,Lê Thế Hiếu,186,44
963,22540,Lê Văn Hưu,186,44
964,22541,Nguyễn Bỉnh Khiêm,186,44
965,22542,Nguyễn Huệ,186,44
966,22543,Nguyễn Thị Lý,186,44
967,22544,Phan Bội Châu,186,44
968,22545,Nguyễn Trãi,186,44
969,22546,Phan Chu Trinh,186,44
970,22547,Phan Đình Phùng,186,44
971,22548,Phố 4,186,44
972,22549,Quốc lộ 1A,186,44
973,22550,Tôn Thất Thuyết,186,44
974,22551,Trần Phú,186,44
975,22552,Trần Hữu Dực,186,44
976,22553,SVĐ Đông Hà,186,44
977,22555,Lê Duẩn,186,44
978,22556,Quốc lộ 9,186,44
979,22557,UBND Tỉnh Quảng Trị,186,44
980,22558,Ga Đông Hà,186,44
981,22559,Bến xe khách Đông Hà,186,44
982,22560,Trần Hưng Đạo,186,44
983,22561,Công viên Hùng Vương,186,44
984,22562,Bệnh viện Đa khoa Tỉnh Quảng Trị,186,44
985,22563,Chợ Đông Hà,186,44
986,22564,Thư viện tỉnh Quảng Trị,186,44
987,22565,Công viên Lê Duẩn,186,44
988,22566,Thành Cổ Quảng Trị,475,44
989,22567,Trần Hưng Đạo,475,44
990,22568,Lê Duẩn,475,44
991,22569,Bệnh viện Đa khoa huyện Cam Lộ,80,44
992,22570,2 Tháng 4,80,44
993,22571,Bảo tàng tỉnh Quảng Trị,186,44
994,22572,Hùng Vương,242,44
995,22573,Trần Hưng Đạo,672,44
996,22574,Lê Duẩn,672,44
997,22575,Lê Phụng Hiểu,39,26
998,22576,Kinh Bắc 1,39,26
999,22577,Hoàng Hoa Thám,39,26
1000,22578,Đại Phúc,39,26
1001,22579,Đấu Mã,39,26
1002,22581,Lý Cao Tông,39,26
1003,22582,Lê Hồng Phong,39,26
1004,22583,Đỗ Trọng Vỹ,39,26
1005,22584,Hồ Ngọc Lân,39,26
1006,22585,Hàn Thuyên,39,26
1007,22586,Ấp Đồn,39,26
1008,22587,Kinh Bắc 5,39,26
1009,22588,Kinh Bắc 2,39,26
1010,22589,Lý Đạo Hành,39,26
1011,22590,Lê Văn Thịnh,39,26
1012,22591,Lý Thái Tổ,39,26
1013,22592,Lý Thường Kiệt,39,26
1014,22593,Ngô Gia Tự,39,26
1015,22594,Bắc Ninh,39,26
1016,22595,Ngô Miễn Thiệu,39,26
1017,22596,Nguyễn Đăng Đạo,39,26
1018,22597,Ngọc Hân Công Chúa,39,26
1019,22598,Nguyễn Đăng,39,26
1020,22599,Nguyễn Gia Thiều,39,26
1021,22600,Nguyễn Trãi,39,26
1022,22601,Nguyễn Cao,39,26
1023,22602,Nguyễn Văn Cừ,39,26
1024,22603,Hai Bà Trưng,39,26
1025,22604,Nhà Chung,39,26
1026,22605,Hoàng Quốc Việt,39,26
1027,22606,Lý Đạo Thành,39,26
1028,22607,Ninh Xá,39,26
1029,22608,Cao Lỗ Vương,39,26
1030,22609,Phố Vũ,39,26
1031,22610,Kinh Bắc 27,39,26
1032,22611,Nguyễn Du,39,26
1033,22612,Thiên Đức,39,26
1034,22613,Trần Hưng Đạo,39,26
1035,22614,Trần Lựu,39,26
1036,22616,Thành Bắc,39,26
1037,22617,Phúc Sơn,39,26
1038,22618,Tỉnh lộ 291,39,26
1039,22619,Rạp Hát,39,26
1040,22620,Khu ẩm thực Nguyễn Cao,39,26
1041,22621,Trần Phú,39,26
1042,22622,Vũ Kiệt,39,26
1043,22623,Vòng xoay Nguyễn Trãi - Lý Thái Tổ,39,26
1044,22624,Sân vận động Suối Hoa,39,26
1045,22625,Vòng xoay ngã 6,39,26
1046,22626,Trường Cao đẳng nghề Cơ điện và xây dựng BN,39,26
1047,22627,Chợ Đại Phúc,39,26
1048,22628,Vũ Giới,39,26
1049,22629,Cầu Xuân Ổ,39,26
1050,22630,Hồ Đồng Trầm,39,26
1051,22631,Chợ Nhớn Bắc Ninh,39,26
1052,22632,Công viên Nguyên Phi Ỷ Lan - Tượng đài Lý Thái Tổ,39,26
1053,22633,Thành cổ Bắc Ninh,39,26
1054,22635,Huyền Quang,39,26
1055,22637,Vương Văn Trà,39,26
1056,22638,Phù Lưu,645,26
1057,22639,Nguyễn Văn Trỗi,645,26
1058,22640,Nguyễn Văn Cừ,645,26
1059,22641,Lê Quang Đạo,645,26
1060,22642,Lý Thái Tổ,645,26
1061,22643,Lê Phụng Hiểu,645,26
1062,22645,Công viên,39,26
1063,22646,Quốc Lộ 1A,645,26
1064,22647,Trần Phú,645,26
1065,22648,Đình Bảng,645,26
1066,22649,Lý Vạn Hạnh,645,26
1067,22650,Ga Bắc Ninh‎,39,26
1068,22651,Bến Xe,352,26
1069,22652,Minh Khai,645,26
1070,22653,Cầu Ngà,493,26
1071,22655,Công Hà,603,26
1072,22656,Phố Mới,603,26
1073,22657,Bắc Ninh,603,26
1074,22658,Xã Phương Liễu,493,26
1075,22659,Xã Phương Mao,493,26
1076,22660,Lãm Làng,493,26
1077,22661,Chợ Bịu,607,26
1078,22662,Chợ Núi Móng,607,26
1079,22663,Chợ Húc Mới,607,26
1080,22664,Mộc Giao,493,26
1081,22665,Thị trấn Lim,607,26
1082,22666,Tỉnh lộ 270,607,26
1083,22667,Thôn Trác Bút,703,26
1084,22668,Quốc Lộ 18,607,26
1085,22670,Nguyễn Trãi,642,53
1086,22671,Trường Chinh,642,53
1087,22672,Trần Nhân Tông,642,53
1088,22673,Tổ 30 Phường Minh Xuân,642,53
1089,22674,Quốc Lộ 37,642,53
1090,22675,Lê Duẩn,642,53
1091,22676,17 Tháng 8,642,53
1092,22677,Quốc Lộ 2,642,53
1093,22678,Chiến Tháng Sông Lô,642,53
1094,22679,Xuân Hòa,642,53
1095,22680,Vòng Xoay Bình Thuận,642,53
1096,22681,Vũ Mùi,642,53
1097,22682,Cầu Nông Tiến,642,53
1098,22683,Phạm Văn Đồng,642,53
1099,22684,Nguyễn Văn Linh,642,53
1100,22685,Đinh Tiên Hoàng,642,53
1101,22686,Hồ Phan Thiết,642,53
1102,22687,Trung Tâm Hội Nghị Tỉnh Tuyên Quang,642,53
1103,22688,UBND TP Tuyên Quang,642,53
1104,22689,Lý Nam Đế,642,53
1105,22690,Lý Thánh Tông,642,53
1106,22691,Bình Thuận,642,53
1107,22692,Bến Xe Khách,642,53
1108,22693,Hồ Đài Tưởng Niệm,642,53
1109,22694,Quang Trung,642,53
1110,22695,Di Tích Thành Phố Cổ Tuyên Quang,642,53
1111,22696,Sân Vận Động Hồng Thái,642,53
1112,22697,Cầu Tân Hà,642,53
1113,22698,Quốc lộ 279,385,53
1114,22699,Trần Hưng Đạo,642,53
1115,22700,Xã Tắc,642,53
1116,22701,Nguyễn Văn Cừ,642,53
1117,22702,Quốc Lộ 37,517,53
1118,22703,Hồ Chí Minh,66,12
1119,22704,Phong Nha,66,12
1120,22705,Chợ Tréo,335,12
1121,22706,Hùng Vương,335,12
1122,22707,Chợ Mai,335,12
1123,22708,Quốc Lộ 1A,473,12
1124,22709,Quốc Lộ 12A,641,12
1125,22711,Lê Văn Hưu,192,12
1126,22712,Đông Hải,192,12
1127,22713,Lê Quý Đôn,192,12
1128,22714,Lê Thành Đồng,192,12
1129,22715,Dương Văn An,192,12
1130,22716,Bãi Tắm Quang Phú,192,12
1131,22718,Hai Bà Trưng,192,12
1132,22719,Hoàng Kế Viêm,192,12
1133,22720,Hoàng Diệu,192,12
1134,22721,Lê Lợi,192,12
1135,22722,Lý Thái Tổ,192,12
1136,22723,Mẹ Suốt,192,12
1137,22724,Nguyễn Trãi,192,12
1138,22725,Nguyễn Phạm Tuân,192,12
1139,22726,Hương Giang,192,12
1140,22727,Nguyễn Hữu Cảnh,192,12
1141,22728,Hùng Vương,192,12
1142,22729,Nguyễn Văn Linh,192,12
1143,22730,Phong Nha,192,12
1144,22732,Nguyễn Trường Tộ,192,12
1145,22733,Ký Thường Kiệt,192,12
1146,22734,Phan Đình Phùng,192,12
1147,22735,Hữu Nghị,192,12
1148,22736,Thanh Niên,192,12
1149,22737,Cô Tám,192,12
1150,22738,Quang Trung,192,12
1151,22739,Nguyễn Du,192,12
1152,22740,Quách Xuân Kỳ,192,12
1153,22741,Thống Nhất,192,12
1154,22742,Tôn Đức Thắng,192,12
1155,22743,Ngô Quyền,192,12
1156,22744,Trần Hưng Đạo,192,12
1157,22745,Tiểu Khu 4,192,12
1158,22746,Trần Quang Khải,192,12
1159,22747,Phan Bội Châu,192,12
1160,22748,Trần Nhân Tông,192,12
1161,22749,Xuân Diệu,192,12
1162,22750,Cầu Nhật Lệ,192,12
1163,22751,Thành cổ Đồng Hới,192,12
1164,22752,Bãi biển Nhật Lệ,192,12
1165,22753,ĐH Quảng Bình,192,12
1166,22754,Bà Triệu,192,12
1167,22755,Bệnh viên Cu Ba - Đồng Hới,192,12
1168,22756,Lý Thường Kiệt,192,12
1169,22757,Trường Pháp,192,12
1170,22758,Ga Đồng Hới,192,12
1171,22759,Sân bay Đồng Hới,192,12
1172,22760,Bến xe Nam Lý,192,12
1173,22761,Chợ Đồng Hới,192,12
1174,22762,Bình Phú,49,14
1175,22763,Bình Khởi,49,14
1176,22764,30 Tháng 4,49,14
1177,22765,Bệnh viên Đa khoa TP Đồng Hới,192,12
1178,22766,Bến Hùng Vương,49,14
1179,22767,Xuân Bồ,192,12
1180,22768,Đoàn Hoàng Minh,49,14
1181,22769,Đồng Văn Cống,49,14
1182,22770,03-Thg2,49,14
1183,22771,Tránh Quốc Lộ 60,49,14
1184,22772,Bến xe Quảng Bình,192,12
1185,22773,Tượng đài Mẹ Suốt,192,12
1186,22774,số 3,49,14
1187,22775,Cách Mạng Tháng 8,49,14
1188,22776,Lê Lợi,49,14
1189,22777,Cầu Mới,49,14
1190,22778,Lê Đại Hành,49,14
1191,22779,Lộ Thầy Cai,49,14
1192,22780,Khu Phố 5,49,14
1193,22781,Lê Quý Đôn,49,14
1194,22782,Mỹ Thạnh A,49,14
1195,22785,Ngô Quyền,49,14
1196,22788,Nguyễn Văn Tư,49,14
1197,22789,Phan Đình Phùng,49,14
1198,22790,Phạm Ngọc Thảo,49,14
1199,22793,Phố 4,49,14
1200,22794,Lý Thường Kiệt,49,14
1201,22795,Phường 1,49,14
1202,22798,Hai Bà Trưng,49,14
1203,22799,An Thuận B,49,14
1204,22800,Phường 7,49,14
1205,22801,ĐT885,49,14
1206,22802,Phú Lợi,49,14
1207,22803,Nguyễn Trung Trực,49,14
1208,22804,Quốc lộ 60,49,14
1209,22806,Tán Kế,49,14
1210,22807,Phan Ngọc Tòng,49,14
1211,22808,Công Viên Đồng Khởi,49,14
1212,22809,Bệnh Viện Đa Khoa Nguyễn Đình Chiểu,49,14
1213,22812,Đồng Khởi,49,14
1214,22813,Bưu Điện Bến Tre,49,14
1215,22815,Hùng Vương,49,14
1216,22816,Sơn Đông,49,14
1217,22817,Nguyễn Huệ,49,14
1218,22818,UBND Bến Tre,49,14
1219,22819,Nguyễn Đình Chiểu,49,14
1220,22820,Nguyễn Thị Định,49,14
1221,22821,Bảo Tàng Bến Tre,49,14
1222,22822,Phan Ngọc Tòng,18,14
1223,22824,Quốc Lộ 60 - Cầu Rạch Miễu,49,14
1224,22825,Trường Cao Đẳng Bến Tre,49,14
1225,22826,Hồ Trúc Giang,49,14
1226,22827,Đoàn Thị Nghiệp,108,14
1227,22828,Vòng xoay Nguyễn Huệ - Nguyễn Thị Định,49,14
1228,22829,Ấp Phước Thạnh,108,14
1229,22830,Trần Quốc Tuấn,49,14
1230,22831,TL 883,108,14
1231,22832,Tỉnh lộ 884,49,14
1232,22833,Tỉnh Lộ 883,108,14
1233,22834,Quốc lộ 60,108,14
1234,22835,Tỉnh Lộ 884,108,14
1235,22836,Vĩnh Phú,18,14
1236,22837,Quốc lộ 57,123,14
1237,22838,Chợ Cái Mít,220,14
1238,22840,Công Lý,365,14
1239,22842,Chợ huyện chợ lách,123,14
1240,22843,Quốc lộ 60,365,14
1241,22845,Trần Bình Trọng,278,8
1242,22846,Nguyễn Thiện Thuật,278,8
1243,22847,Nguyễn Trãi,278,8
1244,22848,Chu Mạnh Trinh,278,8
1245,22849,Nguyễn Lương Bằng,278,8
1246,22850,Đoàn Thị Điểm,278,8
1247,22851,Hoàng Diệu,278,8
1248,22852,Phạm Hồng Thái,278,8
1249,22853,Hải Thượng Lãn Ông,278,8
1250,22854,Điện Biên,278,8
1251,22855,Trưng Trắc,278,8
1252,22856,Nguyễn Văn Linh,278,8
1253,22857,Tuệ Tĩnh,278,8
1254,22858,Phạm Bạch Hổ,278,8
1255,22859,Phạm Ngũ Lão,278,8
1256,22860,An Vũ,278,8
1257,22861,Công Viên Nam Hoà,278,8
1258,22862,Đền Mẫu,278,8
1259,22863,Tôn Thất Tùng,278,8
1260,22864,Bến xe khách Hưng Yên‎,278,8
1261,22865,Trường Cao Đẳng Sư Phạm Hưng Yên,278,8
1262,22867,Công viên An Vũ,278,8
1263,22868,Chùa Chuông,278,8
1264,22869,Yên Lịch,291,8
1265,22870,Chợ Gạo,278,8
1266,22871,Bãi Sậy,278,8
1267,22872,Quốc Lộ 39,300,8
1268,22873,Nguyễn Thiện Thuật,300,8
1269,22874,Thành cổ Hưng Yên,278,8
1270,22875,Phố Nối,380,8
1271,22876,Thịnh Văn,380,8
1272,22877,Lê Lai,278,8
1273,22878,Lê Văn Lương,278,8
1274,22879,Trương Xá,300,8
1275,22881,Phạm Ngũ Lão,610,8
1276,22883,Tỉnh Lộ 195,654,8
1277,22884,Chợ Đường Cái,656,8
1278,22885,Lạc Hồng,656,8
1279,22886,Quốc lộ 5A,656,8
1280,22887,Thị trấn Như Quỳnh,656,8
1281,22888,Quốc Lộ 5,656,8
1282,22889,Quốc Lộ 39,702,8
1283,22890,206,702,8
1284,22891,Quốc lộ 5A,702,8
1285,22892,Thị trấn Trai Trang,702,8
1286,22893,Nghĩa Hiệp,702,8
1287,22895,Phố Dầu,656,8
1288,22896,Hải Thượng Lãn Ông,231,45
1289,22897,Đặng Dung,231,45
1290,22898,Hà Huy Tập,231,45
1291,22899,26-Thg3,231,45
1292,22900,Hà Tôn Mục,231,45
1293,22901,Cầu Phủ,231,45
1294,22902,Hàm Nghi,231,45
1295,22903,Nguyễn Trung Thêm,231,45
1296,22904,Đồng Quế,231,45
1297,22905,Lê Duẩn,231,45
1298,22906,Nguyễn Công Trứ,231,45
1299,22907,Nguyễn Du,231,45
1300,22908,Võ Liêm Sơn,231,45
1301,22909,Nguyễn Biểu,231,45
1302,22910,"Phan Đình Giót,",231,45
1303,22911,Vũ Quang,231,45
1304,22912,Lý Tự Trọng,231,45
1305,22913,Xô Viết Nghệ Tĩnh,231,45
1306,22914,Thành cổ Hà Tĩnh,231,45
1307,22915,Đài truyền hình Hà Tĩnh,231,45
1308,22916,Bệnh Viện Điều Dưỡng Phục Hồi Chức Năng,231,45
1309,22917,Trường Đại học Hà Tĩnh,231,45
1310,22918,Nguyễn Huy Tự,231,45
1311,22919,Thư viện Hà Tĩnh,231,45
1312,22921,Chợ Hà Tĩnh,231,45
1313,22922,Xuân Diệu,231,45
1314,22923,Chợ Vật liệu xây dựng,231,45
1315,22924,Bến xe Hà Tĩnh‎,231,45
1316,22925,Phan Đình Phùng,231,45
1317,22926,Công viên Trần Phú,231,45
1318,22927,Bệnh viện Đa khoa Hà Tĩnh,231,45
1319,22928,Sân vận động Hà Tĩnh,231,45
1320,22929,Tân Phú,231,45
1321,22930,Nguyễn Ái Quốc,272,45
1322,22931,Quang Trung,272,45
1323,22932,Sân Bóng Hồng Lĩnh,272,45
1324,22933,Ba Tháng Hai,272,45
1325,22934,Trần Phú,272,45
1326,22935,Quốc Lộ 1A,272,45
1327,22936,Xóm Mới,231,45
1328,22937,Quốc Lộ 1A,97,45
1329,22938,Chợ Vườn Ươm,231,45
1330,22939,Xã Cẩm Lộc,97,45
1331,22941,Khối 12,82,45
1332,22942,Khối 5,82,45
1333,22943,Quốc Lộ 1,82,45
1334,22944,Khối 7,279,45
1335,22945,Khối 8,279,45
1336,22946,Khối 18,205,45
1337,22947,Khối 10,205,45
1338,22948,Thôn 7,205,45
1339,22949,Khối 1,403,45
1340,22950,Cầu Bến Thủy 2,403,45
1341,22951,Khối 13,562,45
1342,22952,Khối 12,562,45
1343,22953,Quốc Lộ 1A,403,45
1344,22954,Tân Phú,562,45
1345,22955,Đống Đa,466,4
1346,22956,Đồng Tiến,466,4
1347,22957,Cách Mạng,466,4
1348,22958,Bùi Dự,466,4
1349,22959,Cao Bá Quát,466,4
1350,22960,Châu Văn Liêm,466,4
1351,22961,Hai Bà Trưng,466,4
1352,22963,Lê Đại Hành,466,4
1353,22964,Hùng Vương,466,4
1354,22965,Lê Lai,466,4
1355,22966,Hồ Xuân Hương,466,4
1356,22967,Cù Chính Lan,466,4
1357,22968,Cao Thắng,466,4
1358,22969,CMT8,466,4
1359,22970,Đinh Tiên Hoàng,466,4
1360,22972,Lê Lợi,466,4
1361,22973,Lý Tự Trọng,466,4
1362,22974,Lê Thị Hồng Gấm,466,4
1363,22975,Lý Thái Tổ,466,4
1364,22976,Lê Quý Đôn,466,4
1365,22977,Đặng Thai Mai,466,4
1366,22978,Nguyễn Công Trứ,466,4
1367,22979,Nguyễn Đình Chiểu,466,4
1368,22980,Lê Hồng Phong,466,4
1369,22981,Ngô Quyền,466,4
1370,22982,Ngô Gia Khảm,466,4
1371,22983,Lý Nam Đế,466,4
1372,22984,17 Tháng 3,466,4
1373,22985,Nguyễn Đường,466,4
1374,22986,Nguyễn Đức Cảnh,466,4
1375,22987,Hoàng Văn Thụ,466,4
1376,22988,Lê Thánh Tôn,466,4
1377,22989,Nguyễn Trãi,466,4
1378,22990,Mạc Đĩnh Chi,466,4
1379,22991,Nguyễn Du,466,4
1380,22992,Nguyễn Tri Phương,466,4
1381,22993,Nguyễn Hữu Huân,466,4
1382,22994,Nguyễn Văn Trỗi,466,4
1383,22996,Phan Bội Châu,466,4
1384,22997,Nguyễn Trường Tộ,466,4
1385,22998,Nguyễn Viết Xuân,466,4
1386,22999,Nguyễn Tất Thành,466,4
1387,23000,Phan Đình Phùng,466,4
1388,23001,Nguyễn An Ninh,466,4
1389,23002,Nơ Trang Long,466,4
1390,23003,Nguyễn Thái Học,466,4
1391,23004,Quyết Tiến,466,4
1392,23005,Phù Đổng,466,4
1393,23006,Nguyễn Thái Bình,466,4
1394,23007,Tăng Bạt Hổ,466,4
1395,23008,Nguyễn Thiện Thuật,466,4
1396,23009,Ngô Thì Nhậm,466,4
1397,23010,Thống Nhất,466,4
1398,23011,Sư Vạn Hạnh,466,4
1399,23012,Tô Vĩnh Diện,466,4
1400,23013,Phó Đức Chính,466,4
1401,23014,Tôn Thất Tùng,466,4
1402,23015,Trần Khánh Dư,466,4
1403,23016,Trần Bình Trọng,466,4
1404,23017,Trường Chinh,466,4
1405,23018,Trường Sơn,466,4
1406,23019,Vạn Kiếp,466,4
1407,23020,Tuệ Tĩnh,466,4
1408,23021,Trần Quốc Toản,466,4
1409,23022,Xã An Phú,466,4
1410,23023,Yên Đỗ,466,4
1411,23024,Công viên Diên Hồng,466,4
1412,23025,Trần Quang Khải,466,4
1413,23026,Trần Nhật Duật,466,4
1414,23027,Tòa án Nhân Dân Gia Lai,466,4
1415,23028,Trần Bội Cơ,466,4
1416,23029,Trần Qúy Cáp,466,4
1417,23030,Trần Hưng Đạo,466,4
1418,23031,Quang Trung,466,4
1419,23032,Bến xe nội tỉnh,466,4
1420,23033,Bến xe Đức Long Gia Lai,466,4
1421,23034,Nay Đer,466,4
1422,23035,Phạm Văn Đồng,466,4
1423,23036,Wừu,466,4
1424,23037,Ngã ba Phù Đổng,466,4
1425,23038,Trần Phú,466,4
1426,23039,Thi Hành Án Dân Sự Pleiku,466,4
1427,23040,Bệnh viện Đa Khoa Gia Lai,466,4
1428,23041,Chợ Trà Bá,466,4
1429,23042,Trung tâm Thương Mại Pleiku,466,4
1430,23043,Biển Hồ,466,4
1431,23044,Đồng Xanh,466,4
1432,23045,Sân vận động Pleiku,466,4
1433,23046,Hùng Vương,285,4
1434,23047,Trần Hưng Đạo,130,4
1435,23048,Lê Hồng Phong,307,4
1436,23049,Lê Duẩn,466,4
1437,23050,Võ Thị Sáu,466,4
1438,23051,Quang Trung,4,4
1439,23052,Sân bay Pleiku,466,4
1440,23053,Quốc Lộ 14,130,4
1441,23054,Bảo Tàng Gia Lai,466,4
1442,23055,Quốc Lộ 25,130,4
1443,23056,Lạc Tràng,458,36
1444,23057,Phủ Lý - Kiện Khê,458,36
1445,23058,Quốc lộ 1A,458,36
1446,23059,Lê Công Thanh,458,36
1447,23060,Lý Thái Tổ,458,36
1448,23061,Châu Cầu,458,36
1449,23062,Lý Thường Kiệt,458,36
1450,23063,Thôn 1,458,36
1451,23064,Lê Lợi,458,36
1452,23065,Biên Hòa,458,36
1453,23066,Trần Phú,458,36
1454,23067,Hồ Xuân Hương,458,36
1455,23068,Quy Lưu,458,36
1456,23069,Nguyễn Văn Trỗi,458,36
1457,23070,Lê Chân,458,36
1458,23071,Bệnh viện Đa Khoa Hà Nam,458,36
1459,23072,Vân Sơn,458,36
1460,23073,Nguyễn Viết Xuân,458,36
1461,23074,Ga Phủ Lý‎,458,36
1462,23075,Công viên Nam Cao,458,36
1463,23076,Cao đẳng Sư phạm Hà Nam,458,36
1464,23077,Công viên Nguyễn Khuyến - Hồ Chùa Bầu,458,36
1465,23078,Ngã tư Lê Chân - Lý Thái Tổ,458,36
1466,23079,Trường Trinh,458,36
1467,23080,Lê Hoàn,458,36
1468,23081,Ngõ 10,458,36
1469,23082,Bến xe Phủ Lý,458,36
1470,23083,Hồ Trạm Bơm,458,36
1471,23084,Phạm Ngọc Thạch,458,36
1472,23085,Hồ Trại Giam,458,36
1473,23086,Số 17,458,36
1474,23087,Trần Hưng Đạo,458,36
