,id,min_price_domain
12289,1672,-1
12290,1700,606060
12291,1702,478788
12292,1728,392727
12293,1737,-1
12294,1757,1524779
12295,1759,1176017
12296,1761,2160000
12297,1771,743203
12298,1780,585974
12299,1803,450000
12300,1813,5580308
12301,1817,290043
12302,1833,665000
12303,1838,715152
12304,1840,739200
12305,1889,530000
12306,1890,781299
12307,1896,370130
12308,1940,259740
12309,1943,590043
12310,1946,649351
12311,1953,548571
12312,1956,539559
12313,1970,294372
12314,1980,-1
12315,1982,820433
12316,2000,236000
12317,2010,450000
12318,2026,588745
12319,2051,110303
12320,2058,735931
12321,2074,294372
12322,2075,-1
12323,2107,155844
12324,2170,1547000
12325,2175,467532
12326,2196,747104
12327,2203,578182
12328,2230,208818
12329,2232,290000
12330,2233,360000
12331,2239,1667952
12332,2248,233766
12333,2250,405406
12334,2256,529500
12335,2258,320855
12336,2273,-1
12337,2276,432900
12338,2298,228727
12339,2301,600000
12340,2311,1327171
12341,2318,797316
12342,2333,470000
12343,2337,1428000
12344,2339,970520
12345,2341,329004
12346,2351,220779
12347,2355,480000
12348,2358,-1
12349,2372,176471
12350,2404,460250
12351,2405,455000
12352,2409,423981
12353,2414,290909
12354,2417,519481
12355,2420,190475
12356,2422,-1
12357,2435,430519
12358,2449,288235
12359,2450,432900
12360,2468,180952
12361,2482,805000
12362,2484,493507
12363,2487,935065
12364,2491,533333
12365,2500,581818
12366,2505,333333
12367,2506,162508
12368,2517,441559
12369,2524,579545
12370,2536,389610
12371,2553,467532
12372,2564,492857
12373,2569,623377
12374,2577,119481
12375,2583,302320
12376,2586,346319
12377,2591,-1
12378,2602,585974
12379,2606,797316
12380,2614,-1
12381,2631,2248845
12382,2635,346320
12383,2647,560223
12384,2679,1178182
12385,2696,428571
12386,2699,440000
12387,2702,590043
12388,2704,438095
12389,2709,992208
12390,2715,432900
12391,2721,93506
12392,2725,363636
12393,2730,216450
12394,2748,340000
12395,2750,432900
12396,2751,450216
12397,2774,-1
12398,2777,337662
12399,2779,-1
12400,2785,126407
12401,2791,254329
12402,2793,267840
12403,2794,330000
12404,2804,605000
12405,2821,254329
12406,2824,506493
12407,2827,483983
12408,2829,633250
12409,2833,483117
12410,2834,296104
12411,2841,502200
12412,2858,-1
12413,2862,290909
12414,2865,112554
12415,2870,56277
12416,2878,432900
12417,2883,458442
12418,2889,-1
12419,2911,176471
12420,2931,366691
12421,2932,887446
12422,2933,-1
12423,2936,64909
12424,2938,-1
12425,2944,220000
12426,2945,-1
12427,2946,580087
12428,2949,5000000
12429,2951,236967
12430,2952,971429
12431,2953,382684
12432,2957,590000
12433,2967,420390
12434,2974,385469
12435,2978,216450
12436,2980,600000
12437,2986,600000
12438,2987,300000
12439,2989,1324676
12440,2990,450000
12441,2995,1038961
12442,3008,246002
12443,3013,529870
12444,3019,190475
12445,3022,360000
12446,3041,-1
12447,3043,-1
12448,3044,692137
12449,3045,924000
12450,3051,1280000
12451,3052,-1
12452,3055,153766
12453,3064,-1
12454,3093,657108
12455,3098,477922
12456,3101,-1
12457,3108,448051
12458,3109,294372
12459,3112,-1
12460,3121,-1
12461,3133,358441
12462,3155,415585
12463,3156,361331
12464,3162,311688
12465,3166,411255
12466,3167,-1
12467,3168,181775
12468,3169,326239
12469,3172,194805
12470,3177,880000
12471,3183,668625
12472,3188,328139
12473,3190,551948
12474,3200,-1
12475,3241,457143
12476,3244,779221
12477,3245,345000
12478,3250,870000
12479,3255,272727
12480,3258,280520
12481,3260,320346
12482,3263,-1
12483,3264,353247
12484,3276,450000
12485,3291,490909
12486,3292,714000
12487,3297,450000
12488,3323,440000
12489,3326,277056
12490,3327,427706
12491,3331,-1
12492,3335,1007143
12493,3336,-1
12494,3352,521770
12495,3354,-1
12496,3358,1327171
12497,3363,52691
12498,3365,406926
12499,3384,2288961
12500,3388,513000
12501,3389,-1
12502,3390,113636
12503,3400,374026
12504,3424,705900
12505,3445,350649
12506,3448,188182
12507,3453,-1
12508,3455,93506
12509,3459,121558
12510,3463,303030
12511,3464,438095
12512,3474,350000
12513,3492,420390
12514,3494,585000
12515,3503,190476
12516,3514,-1
12517,3515,350000
12518,3520,1656027
12519,3531,246181
12520,3547,600000
12521,3556,564000
12522,3564,870000
12523,3566,-1
12524,3570,-1
12525,3597,257143
12526,3598,406926
12527,3599,690000
12528,3602,-1
12529,3620,-1
12530,3640,1319535
12531,3642,254892
12532,3643,409091
12533,3646,433117
12534,3653,-1
12535,3663,500000
12536,3671,-1
12537,3684,346320
12538,3689,255411
12539,3694,-1
12540,3695,-1
12541,3698,-1
12542,3701,519481
12543,3712,113400
12544,3717,430130
12545,3719,363636
12546,3736,297500
12547,3744,441559
12548,3767,432900
12549,3780,280000
12550,3781,303030
12551,3784,554217
12552,3791,5000000
12553,3794,259091
12554,3803,597619
12555,3812,513043
12556,3824,387000
12557,3827,400000
12558,3834,1556494
12559,3835,390909
12560,3837,484848
12561,3838,440000
12562,3840,290909
12563,3845,759740
12564,3846,342000
12565,3848,170000
12566,3852,-1
12567,3858,-1
12568,3859,771429
12569,3861,499999
12570,3867,865801
12571,3873,267532
12572,3879,1350000
12573,3882,268831
12574,3896,432900
12575,3899,-1
12576,3901,277056
12577,3907,790000
12578,3910,530000
12579,3913,-1
12580,3923,517749
12581,3929,325473
12582,3937,500000
12583,3938,-1
12584,3941,477000
12585,3957,600000
12586,3959,432900
12587,3970,216450
12588,4020,-1
12589,4035,364286
12590,4049,-1
12591,4052,406926
12592,4066,395000
12593,4072,370711
12594,4073,350649
12595,4074,480000
12596,4085,311688
12597,4090,326239
12598,4091,259740
12599,4098,-1
12600,4099,584416
12601,4103,229437
12602,4106,2000000
12603,4107,121558
12604,4111,514285
12605,4114,454491
12606,4116,269427
12607,4126,225974
12608,4132,1241929
12609,4133,412987
12610,4135,259091
12611,4137,420000
12612,4141,562771
12613,4143,180952
12614,4149,600000
12615,4152,429999
12616,4156,406926
12617,4158,498269
12618,4166,225000
12619,4176,578000
12620,4184,545455
12621,4191,637000
12622,4200,498532
12623,4203,748409
12624,4207,693507
12625,4228,302165
12626,4232,-1
12627,4236,-1
12628,4244,649351
12629,4269,-1
12630,4280,315152
12631,4281,294372
12632,4289,125541
12633,4301,112554
12634,4308,477922
12635,4313,-1
12636,4318,341091
12637,4341,-1
12638,4346,296104
12639,4359,-1
12640,4360,75503
12641,4369,-1
12642,4382,268831
12643,4384,258874
12644,4390,325541
12645,4391,564000
12646,4393,-1
12647,4396,502200
12648,4401,153766
12649,4408,450000
12650,4411,830432
12651,4416,459485
12652,4418,450000
12653,4420,338528
12654,4428,349608
12655,4430,-1
12656,4439,858807
12657,4440,451948
12658,4446,360000
12659,4447,450216
12660,4461,470588
12661,4474,-1
12662,4479,284146
12663,4482,-1
12664,4483,-1
12665,4504,541126
12666,4510,769809
12667,4511,216450
12668,4513,539559
12669,4542,259200
12670,4549,659221
12671,4556,-1
12672,4558,369697
12673,4562,768831
12674,4568,233766
12675,4583,-1
12676,4585,241558
12677,4593,570000
12678,4597,-1
12679,4603,467532
12680,4606,700000
12681,4611,420390
12682,4612,441558
12683,4613,700000
12684,4635,492857
12685,4637,-1
12686,4638,771429
12687,4645,450000
12688,4646,-1
12689,4651,340831
12690,4656,117750
12691,4661,649351
12692,4670,370543
12693,4674,670000
12694,4675,865801
12695,4681,370543
12696,4684,-1
12697,4690,590296
12698,4692,-1
12699,4703,909091
12700,4707,606061
12701,4714,-1
12702,4729,-1
12703,4730,522000
12704,4738,545455
12705,4741,243999
12706,4745,702331
12707,4746,190475
12708,4766,633333
12709,4774,809351
12710,4775,657108
12711,4778,166090
12712,4790,349608
12713,4804,-1
12714,4828,590000
12715,4832,483117
12716,4835,345454
12717,4843,320807
12718,4856,-1
12719,4862,408658
12720,4864,389091
12721,4868,-1
12722,4908,544500
12723,4912,245274
12724,4916,-1
12725,4941,523394
12726,4971,335000
12727,4974,468551
12728,4984,-1
12729,4986,-1
12730,4987,1246753
12731,4989,350000
12732,4993,-1
12733,5020,406926
12734,5027,254648
12735,5034,345454
12736,5052,467532
12737,5053,449351
12738,5092,935065
12739,5102,1454750
12740,5112,600000
12741,5128,336537
12742,5148,476190
12743,5149,818182
12744,5158,448051
12745,5159,355911
12746,5164,649351
12747,5167,499697
12748,5175,-1
12749,5185,-1
12750,5193,682654
12751,5196,397403
12752,5230,346320
12753,5233,358976
12754,5320,398268
12755,5387,606061
12756,5398,-1
12757,5483,801818
12758,5503,1015694
12759,5504,-1
12760,5537,323810
12761,5568,466977
12762,5720,135000
12763,5793,810181
12764,5819,701948
12765,5860,435455
12766,5866,519481
12767,5894,370543
12768,5895,374026
12769,5912,584416
12770,5917,259740
12771,5931,374026
12772,5939,-1
12773,5949,-1
12774,5954,165506
12775,5992,-1
12776,5996,374026
12777,6011,302165
12778,6012,-1
12779,6020,360000
12780,6021,466977
12781,6028,1716246
12782,6038,355500
12783,6045,-1
12784,6057,349608
12785,6075,599610
12786,6076,-1
12787,6092,-1
12788,6096,374026
12789,6097,513369
12790,6121,467532
12791,6124,-1
12792,6165,254545
12793,6183,349608
12794,6186,-1
12795,6191,476190
12796,6193,175000
12797,6217,-1
12798,6245,398268
12799,6279,255411
12800,6292,259740
12801,6323,3204013
12802,6324,262000
12803,6343,254002
12804,6358,428572
12805,6377,889870
12806,6393,590909
12807,6416,200000
12808,6421,478355
12809,6434,-1
12810,6455,360000
12811,6457,2916842
12812,6459,500617
12813,6470,924000
12814,6471,992208
12815,6526,940260
12816,6592,521212
12817,6594,623377
12818,6682,380952
12819,6683,-1
12820,6712,476190
12821,6713,329301
12822,6714,389610
12823,6768,483983
12824,6829,440000
12825,6831,-1
12826,6847,1293506
12827,6859,370543
12828,6865,372727
12829,6894,190476
12830,6895,453735
12831,6901,398268
12832,6902,519481
12833,6931,671281
12834,6932,398268
12835,6946,127565
12836,6951,1298701
12837,6987,561364
12838,6995,-1
12839,7001,2036364
12840,7052,477922
12841,7055,336364
12842,7079,319323
12843,7080,-1
12844,7097,-1
12845,7299,-1
12846,7358,418000
12847,7362,1194805
12848,7389,1091340
12849,7390,579999
12850,7392,579999
12851,7393,579999
12852,7397,2590900
12853,7403,180952
12854,7408,-1
12855,7410,129870
12856,7641,397403
12857,7642,112554
12858,7643,616731
12859,7644,540000
12860,7645,778857
12861,7646,1380925
12862,7647,432900
12863,7648,229437
12864,7654,441559
12865,7822,442742
12866,7824,229437
12867,7825,1519697
12868,7849,2770563
12869,7852,1614547
12870,7908,760953
12871,8123,-1
12872,8124,380952
12873,8125,740593
12874,8126,-1
12875,8290,-1
12876,8291,647000
12877,8293,500884
12878,8295,641558
12879,8296,940936
12880,8297,789115
12881,8298,-1
12882,8299,218182
12883,8301,345000
12884,8309,-1
12885,8311,175000
12886,8313,175000
12887,8314,296104
12888,8316,1081274
12889,8322,204762
12890,8324,710511
12891,8325,119481
12892,8326,170000
12893,8327,765333
12894,8329,346320
12895,8331,520468
12896,8335,417657
12897,8336,-1
12898,8337,2396162
12899,8338,86580
12900,8339,1428000
12901,8340,-1
12902,8341,522560
12903,8343,9273749
12904,8345,1731602
12905,8346,-1
12906,8347,877500
12907,8351,-1
12908,8356,233766
12909,8359,409091
12910,8364,254545
12911,8365,451948
12912,8371,317143
12913,8373,483983
12914,8377,60606
12915,8382,649351
12916,8387,502165
12917,8389,311675
12918,8394,433800
12919,8396,324675
12920,8397,288188
12921,8404,375300
12922,8406,257143
12923,8414,125541
12924,8415,413205
12925,8420,-1
12926,8432,500000
12927,9006,363636
12928,9008,-1
12929,9015,171818
12930,9016,229437
12931,9020,346320
12932,9028,536493
12933,9031,389610
12934,9034,-1
12935,9041,1168831
12936,9044,1245124
12937,9129,863182
12938,9147,-1
12939,9155,1175950
12940,9160,536797
12941,9163,458366
12942,9176,381818
12943,9195,-1
12944,9630,472500
12945,9637,450216
12946,9653,400000
12947,9663,760953
12948,9794,520468
12949,9800,352350
12950,9801,-1
12951,9802,113636
12952,9804,649351
12953,9805,251905
12954,9806,550000
12955,9807,510000
12956,9820,519481
12957,9822,382684
12958,9847,380952
12959,9860,476190
12960,9929,1912404
12961,9930,776325
12962,9961,126407
12963,21588,352941
12964,21594,810000
12965,21600,338400
12966,21608,500000
12967,21622,1367273
12968,21635,701299
12969,21639,56277
12970,21645,420000
12971,21664,913418
12972,21678,177489
12973,21708,278788
12974,21716,562771
12975,21722,400000
12976,21736,311688
12977,21740,245455
12978,21749,701299
12979,21754,1122727
12980,21758,467532
12981,21766,727273
12982,21767,716883
12983,21778,472727
12984,21782,1009800
12985,21783,355000
12986,21784,520000
12987,21785,1596985
12988,21798,472727
12989,21801,-1
12990,21804,432900
12991,21817,527486
12992,21820,-1
12993,21827,359600
12994,21843,338718
12995,21890,3472823
12996,21895,288514
12997,21907,366691
12998,21936,1122727
12999,21968,302727
13000,21969,-1
13001,21973,585506
13002,21974,2500000
13003,21977,701299
13004,21983,422500
13005,21985,550000
13006,21997,1324675
13007,21999,548571
13008,22012,-1
13009,22040,-1
13010,22053,370129
13011,22060,349259
13012,22061,350000
13013,22066,636364
13014,22104,-1
13015,22111,467533
13016,22128,345887
13017,22141,-1
13018,22149,454545
13019,22153,1168831
13020,22158,584416
13021,22175,926773
13022,22184,8337662
13023,22188,701299
13024,22225,380952
13025,22264,1497325
13026,22282,562771
13027,22283,1252273
13028,22289,685952
13029,22300,701299
13030,22337,360000
13031,22357,227273
13032,22381,598731
13033,22383,701299
13034,22396,833347
13035,22399,1066675
13036,22423,2394919
13037,22424,218700
13038,22425,714000
13039,22440,181818
13040,22443,5000000
13041,22449,241558
13042,22455,428571
13043,22480,1203463
13044,22488,190476
13045,22495,484848
13046,22508,-1
13047,22518,131688
13048,22544,744589
13049,22566,700315
13050,22569,363636
13051,22583,2089004
13052,22584,413537
13053,22585,172759
13054,22592,3959425
13055,22614,254545
13056,22627,189091
13057,22630,2071111
13058,22668,1122727
13059,22685,1203463
13060,22729,302165
13061,22731,580087
13062,22739,-1
13063,22759,136047
13064,22769,402597
13065,22777,-1
13066,22779,272727
13067,22808,380612
13068,22842,747104
13069,22843,1026738
13070,22847,-1
13071,22894,850000
13072,22912,727273
13073,22925,7792208
13074,22931,1066675
13075,22940,241558
13076,22941,449497
13077,22954,-1
13078,22958,259740
13079,22994,490909
13080,22998,1200000
13081,23001,303030
13082,23006,233766
13083,23015,1133702
13084,23020,-1
13085,23028,-1
13086,23030,-1
13087,23044,557192
13088,23055,118615
13089,23061,295325
13090,23071,1168831
13091,23073,401299
13092,23083,381818
13093,23086,85714
13094,23091,736364
13095,23121,-1
13096,23130,629295
13097,23143,107359
13098,23152,641571
13099,23178,641558
13100,23181,-1
13101,23204,631274
13102,23206,409091
13103,23212,272727
13104,23232,782565
13105,23238,298701
13106,23255,259740
13107,23292,701215
13108,23333,-1
13109,23346,961364
13110,23354,454545
13111,23355,272727
13112,23356,485715
13113,23357,337662
13114,23361,296970
13115,23364,393000
13116,23368,666234
13117,23377,389610
13118,23379,953766
13119,23391,86580
13120,23396,290000
13121,23398,333333
13122,23404,411255
13123,23408,432900
13124,23410,311688
13125,23429,-1
13126,23430,690000
13127,23438,540000
13128,23445,430519
13129,23455,671861
13130,23458,671861
13131,23480,529870
13132,23482,-1
13133,23490,126407
13134,23505,-1
13135,23509,374026
13136,23510,-1
13137,23512,-1
13138,23516,599610
13139,23517,-1
13140,23520,728993
13141,23523,1190650
13142,23526,560700
13143,23530,-1
13144,23531,-1
13145,23533,-1
13146,23534,-1
13147,23535,1333333
13148,23539,2337663
13149,23544,747104
13150,23546,303030
13151,23548,2521645
13152,23566,-1
13153,23582,-1
13154,23583,265000
13155,23590,371831
13156,23596,-1
13157,23599,-1
13158,23601,509730
13159,23628,1178182
13160,23630,-1
13161,23631,-1
13162,23632,-1
13163,23640,842243
13164,23643,-1
13165,23644,-1
13166,23650,-1
13167,23651,103896
13168,23653,358442
13169,23654,-1
13170,23656,-1
13171,23657,-1
13172,23677,1400000
13173,23681,-1
13174,23683,483962
13175,23684,-1
13176,23685,-1
13177,23686,272727
13178,23688,125541
13179,23707,298701
13180,23708,450000
13181,23711,239273
13182,23712,-1
13183,23719,277056
13184,23727,269500
13185,23763,422500
13186,23767,172357
13187,23773,255411
13188,23778,-1
13189,23782,233766
13190,23786,865801
13191,23787,500000
13192,23788,646333
13193,23797,736364
13194,23801,350609
13195,23805,1326362
13196,23824,-1
13197,29510,472927
13198,29535,1311580
13199,29536,480000
13200,29537,481915
13201,29539,296104
13202,29542,296100
13203,29543,-1
13204,29544,522315
13205,29546,288514
13206,29555,579999
13207,29559,130909
13208,29561,681818
13209,29577,84155
13210,29578,109091
13211,29584,-1
13212,29585,292220
13213,29592,720248
13214,29593,701215
13215,29596,290000
13216,29631,662337
13217,29635,634931
13218,29637,93506
13219,29641,844329
13220,29654,259740
13221,29661,370130
13222,29731,961364
13223,29732,880000
13224,29733,430519
13225,29734,1176017
13226,29735,1009178
13227,29738,269999
13228,29739,1071000
13229,29740,62338
13230,29741,-1
13231,29742,641849
13232,29744,608026
13233,29745,1018182
13234,29747,2497201
13235,29748,332468
13236,29749,451948
13237,29750,89610
13238,29751,-1
13239,29753,519481
13240,29754,86580
13241,29755,-1
13242,29756,117256
13243,29757,844329
13244,29758,563840
13245,29759,111273
13246,29760,321212
13247,29761,60606
13248,29762,561039
13249,29763,99567
13250,29764,361366
13251,29765,1009178
13252,29766,272727
13253,29767,187013
13254,29768,535169
13255,29769,515152
13256,29770,131688
13257,29771,634931
13258,29772,519481
13259,29773,311342
13260,29776,368182
13261,29777,703182
13262,29778,474545
13263,29779,147750
13264,29780,-1
13265,29781,736364
13266,29782,476190
13267,29783,346320
13268,29784,-1
13269,29787,238436
13270,29788,418139
13271,29789,-1
13272,29790,264306
13273,29791,338528
13274,29792,579999
13275,29793,301299
13276,29794,188496
13277,29795,305194
13278,29797,-1
13279,29798,280000
13280,29799,521212
13281,29800,397403
13282,29801,107359
13283,29802,821152
13284,29803,107359
13285,29804,556364
13286,29806,563840
13287,29807,441818
13288,29808,354000
13289,29809,-1
13290,29810,116667
13291,29811,65455
13292,29813,353247
13293,29814,-1
13294,29815,449048
13295,29817,136364
13296,29818,358003
13297,29819,346320
13298,29821,579740
13299,29823,411429
13300,29824,172585
13301,29825,308572
13302,29826,342858
13303,29827,113400
13304,29828,-1
13305,29829,-1
13306,29830,467532
13307,29831,5420149
13308,29832,272727
13309,29833,233766
13310,29834,105801
13311,29835,2000000
13312,29836,-1
13313,29837,346320
13314,29838,384545
13315,29839,-1
13316,29840,-1
13317,29841,168702
13318,29842,615273
13319,29843,1494054
13320,29844,480000
13321,29845,700000
13322,29846,380952
13323,29847,692641
13324,29848,908900
13325,29849,769809
13326,29850,326407
13327,29853,519481
13328,29854,350649
13329,29855,462000
13330,29856,374026
13331,29857,770000
13332,29858,1600000
13333,29859,415000
13334,29860,89091
13335,29861,381818
13336,29862,391153
13337,29863,309000
13338,29864,311298
13339,29865,166090
13340,29866,450216
13341,29867,101299
13342,29868,292208
13343,29869,449048
13344,29870,538591
13345,29871,321212
13346,29872,1560173
13347,29873,2674120
13348,29875,285714
13349,29876,953766
13350,29878,406926
13351,29879,329999
13352,29880,320154
13353,29881,179393
13354,29882,126978
13355,29883,-1
13356,29884,545455
13357,29885,569697
13358,29886,717558
13359,29888,292220
13360,29889,695455
13361,29890,506494
13362,29891,236967
13363,29892,1298700
13364,29893,361364
13365,29894,423160
13366,29897,1332000
13367,29898,122135
13368,29899,1350000
13369,29900,337663
13370,29901,51948
13371,29903,744589
13372,29904,272727
13373,29907,655364
13374,29908,206883
13375,29909,-1
13376,29910,350649
13377,29911,1011975
13378,29912,422511
13379,29913,279818
13380,29914,323058
13381,29915,-1
13382,29916,458875
13383,29917,530489
13384,29918,268831
13385,29919,134550
13386,29921,2550000
13387,29923,546000
13388,29924,-1
13389,29925,406926
13390,29928,389610
13391,29929,-1
13392,29931,517909
13393,29932,590909
13394,29934,-1
13395,29936,342933
13396,29937,623377
13397,29938,519481
13398,29940,335999
13399,29941,-1
13400,29943,-1
13401,29944,267316
13402,29945,1530857
13403,29948,699486
13404,29949,528408
13405,29950,519481
13406,29951,380952
13407,29952,254545
13408,29953,75503
13409,29954,459957
13410,29955,573186
13411,29957,285714
13412,29958,669039
13413,29959,2600000
13414,29960,790909
13415,29961,700315
13416,29962,432900
13417,29963,467533
13418,29965,883117
13419,29966,690909
13420,29967,-1
13421,29969,818182
13422,29970,374026
13423,29971,519481
13424,29972,550000
13425,29973,346695
13426,29974,2530000
13427,29975,342813
13428,29977,171428
13429,29978,-1
13430,29979,485100
13431,29980,93506
13432,29981,400000
13433,29982,187409
13434,29983,574000
13435,29984,346320
13436,29985,320855
13437,29987,609924
13438,29988,311342
13439,29989,915584
13440,29990,952381
13441,29991,113400
13442,29992,-1
13443,29993,317143
13444,29994,370129
13445,29995,400000
13446,29996,281385
13447,29997,3116883
13448,29998,-1
13449,29999,1264117
13450,30000,182338
13451,30001,346361
13452,30003,370800
13453,30004,-1
13454,30005,695455
13455,30006,572727
13456,30007,-1
13457,30008,289386
13458,30009,-1
13459,30012,433117
13460,30013,977243
13461,30014,59091
13462,30016,428571
13463,30017,428571
13464,30019,182045
13465,30020,311688
13466,30021,130909
13467,30022,-1
13468,30023,159918
13469,30024,382500
13470,30025,692641
13471,30026,298052
13472,30027,460000
13473,30028,367965
13474,30029,454545
13475,30030,399552
13476,30031,-1
13477,30032,264502
13478,30033,389610
13479,30034,1528287
13480,30035,-1
13481,30036,472727
13482,30037,655773
13483,30039,330000
13484,30040,450000
13485,30041,-1
13486,30042,427706
13487,30043,91169
13488,30044,392727
13489,30046,280000
13490,30047,-1
13491,30048,747638
13492,30050,506493
13493,30051,527143
13494,30052,940000
13495,30053,779221
13496,30054,727273
13497,30055,1333333
13498,30056,522500
13499,30057,350000
13500,30058,-1
13501,30059,1309091
13502,30060,114021
13503,30061,78545
13504,30062,1038961
13505,30063,450000
13506,30064,294372
13507,30065,866821
13508,30066,846570
13509,30067,-1
13510,30068,5194805
13511,30069,477900
13512,30070,409091
13513,30071,1177489
13514,30072,562771
13515,30073,402597
13516,30074,-1
13517,30075,370129
13518,30076,531654
13519,30077,1300000
13520,30078,632035
13521,30080,54011
13522,30081,374026
13523,30082,-1
13524,30083,425325
13525,30085,381818
13526,30086,398268
13527,30087,666667
13528,30088,97402
13529,30089,342000
13530,30090,-1
13531,30091,346320
13532,30092,392492
13533,30093,338718
13534,30094,575727
13535,30096,100000
13536,30097,582857
13537,30098,491000
13538,30099,308000
13539,30100,254892
13540,30102,779221
13541,30103,294372
13542,30104,551880
13543,30105,260496
13544,30106,428571
13545,30110,649455
13546,30111,-1
13547,30112,-1
13548,30113,1904762
13549,30114,315000
13550,30117,529870
13551,30120,103896
13552,30121,408658
13553,30123,-1
13554,30124,1500000
13555,30125,366691
13556,30126,2295132
13557,30127,320346
13558,30128,506494
13559,30129,350649
13560,30130,600000
13561,30131,584416
13562,30132,253935
13563,30134,779221
13564,30135,543723
13565,30138,-1
13566,30139,373809
13567,30140,-1
13568,30141,492857
13569,30144,900000
13570,30145,-1
13571,30146,-1
13572,30147,472727
13573,30148,613636
13574,30150,346320
13575,30151,606061
13576,30153,750000
13577,30154,540909
13578,30155,525974
13579,30156,1731602
13580,30157,799999
13581,30158,649351
13582,30159,772727
13583,30160,636364
13584,30161,389610
13585,30164,673401
13586,30165,-1
13587,30166,277446
13588,30168,-1
13589,30169,-1
13590,30170,130909
13591,30171,-1
13592,30172,904675
13593,30173,545455
13594,30174,-1
13595,30175,254545
13596,30176,609000
13597,30177,-1
13598,30178,192000
13599,30179,-1
13600,30180,316017
13601,30181,736364
13602,30184,-1
13603,30187,1174000
13604,30188,1603205
13605,30189,216450
13606,30190,298701
13607,30191,717558
13608,30192,451948
13609,30193,250909
13610,30194,1402597
13611,30195,705000
13612,30196,1000000
13613,30197,-1
13614,30198,810933
13615,30199,660779
13616,30200,478984
13617,30202,550000
13618,30203,405194
13619,30204,926572
13620,30206,436364
13621,30207,261428
13622,30210,272727
13623,30212,673401
13624,30213,357000
13625,30214,-1
13626,30215,467532
13627,30216,250000
13628,30217,109091
13629,30218,432000
13630,30220,2363636
13631,30221,346320
13632,30224,700000
13633,30225,99567
13634,30226,222727
13635,30227,665000
13636,30228,714773
13637,30229,490909
13638,30230,717324
13639,30231,506494
13640,30232,394194
13641,30233,93506
13642,30234,257143
13643,30235,460000
13644,30236,3116883
13645,30238,453636
13646,30239,80169
13647,30240,350649
13648,30241,537663
13649,30242,540000
13650,30243,272264
13651,30244,-1
13652,30245,600000
13653,30246,311688
13654,30248,952381
13655,30249,673401
13656,30250,571429
13657,30251,572727
13658,30252,281816
13659,30253,254545
13660,30255,1989313
13661,30256,-1
13662,30257,371831
13663,30259,284560
13664,30260,529101
13665,30261,1324675
13666,30263,2007750
13667,30264,144545
13668,30265,511500
13669,30266,502165
13670,30267,233766
13671,30268,865801
13672,30269,290729
13673,30270,1154401
13674,30271,909091
13675,30272,710600
13676,30274,375000
13677,30275,636364
13678,30277,443030
13679,30278,-1
13680,30279,522315
13681,30280,673401
13682,30281,168379
13683,30282,562771
13684,30283,454545
13685,30284,272727
13686,30285,93506
13687,30288,-1
13688,30289,522078
13689,30290,496320
13690,30291,704185
13691,30292,426700
13692,30294,550000
13693,30295,-1
13694,30296,-1
13695,30297,1203463
13696,30298,228727
13697,30299,2535620
13698,30300,-1
13699,30301,3496083
13700,30302,-1
13701,30303,415584
13702,30304,233766
13703,30305,1810624
13704,30306,453927
13705,30308,1402597
13706,30309,319865
13707,30311,-1
13708,30312,404386
13709,30313,1454545
13710,30314,-1
13711,30315,1989313
13712,30316,155649
13713,30317,1545455
13714,30318,179221
13715,30319,495000
13716,30320,1183376
13717,30321,884138
13718,30322,1346801
13719,30323,453636
13720,30324,400000
13721,30325,347844
13722,30326,701299
13723,30327,-1
13724,30328,109091
13725,30329,330000
13726,30330,406753
13727,30331,296104
13728,30332,277056
13729,30333,93506
13730,30335,126407
13731,30336,347844
13732,30337,-1
13733,30340,367965
13734,30341,909091
13735,30342,396000
13736,30343,1947817
13737,30344,789610
13738,30345,1627547
13739,30346,414535
13740,30347,-1
13741,30349,717558
13742,30351,-1
13743,30352,159740
13744,30353,1750000
13745,30354,454545
13746,30356,240000
13747,30359,-1
13748,30360,-1
13749,30361,360000
13750,30363,109091
13751,30364,350649
13752,30366,127565
13753,30367,380952
13754,30368,-1
13755,30369,623377
13756,30370,497922
13757,30371,349608
13758,30372,1498322
13759,30373,415584
13760,30375,181775
13761,30376,-1
13762,30377,453636
13763,30378,624545
13764,30379,171818
13765,30380,250182
13766,30381,-1
13767,30382,363637
13768,30384,1443001
13769,30385,260190
13770,30387,449048
13771,30388,848571
13772,30389,-1
13773,30390,800000
13774,30392,391969
13775,30393,1989313
13776,30394,276818
13777,30395,-1
13778,30396,409600
13779,30397,-1
13780,30398,151515
13781,30400,272727
13782,30401,623377
13783,30403,396000
13784,30404,1367273
13785,30405,231818
13786,30406,520000
13787,30407,607600
13788,30408,499441
13789,30409,641571
13790,30410,445455
13791,30411,-1
13792,30413,477922
13793,30414,2200000
13794,30416,258009
13795,30417,2793749
13796,30419,2090909
13797,30421,841558
13798,30422,1595000
13799,30424,465608
13800,30427,897000
13801,30428,625301
13802,30429,-1
13803,30430,117256
13804,30431,713487
13805,30433,-1
13806,30435,415000
13807,30436,325844
13808,30438,269360
13809,30439,6233766
13810,30440,952381
13811,30441,-1
13812,30442,2441558
13813,30443,721501
13814,30444,-1
13815,30447,435455
13816,30449,490909
13817,30452,382858
13818,30454,251515
13819,30455,126407
13820,30458,276400
13821,30459,415584
13822,30460,363636
13823,30462,918968
13824,30463,877500
13825,30464,1321364
