,hotel_id,breakfast,wifi,carpark,airport,restaurant,deposit_box,baby,bar,laundry,tour,spa,pool
13524,32759,-1,0,0,0,0,0,0,0,0,0,0,0
13525,32760,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13526,32761,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13527,32762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13528,32763,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13529,32764,-1,1,0,0,0,0,0,0,1,0,1,1
13530,32765,-1,1,0,1,0,0,0,0,1,1,0,1
13531,32766,-1,1,0,0,0,0,0,0,0,-1,-1,1
13532,32767,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13533,32768,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13534,32769,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13535,32770,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13536,32771,-1,1,0,0,0,0,0,0,0,-1,-1,-1
13537,32772,-1,1,0,1,0,0,0,1,1,-1,-1,-1
13538,32774,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13539,32775,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13540,32776,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13541,32777,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13542,32780,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13543,32781,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13544,32782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13545,32783,-1,1,0,0,0,0,0,0,1,0,0,1
13546,32784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13547,32785,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
13548,32786,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13549,32787,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13550,32788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13551,32789,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13552,32793,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13553,32794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13554,32795,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13555,32796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13556,32797,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13557,32798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13558,32799,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13559,32800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13560,32803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13561,32806,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13562,32807,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13563,32808,-1,1,0,0,0,0,0,0,1,0,1,1
13564,32809,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13565,32810,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13566,32812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13567,32813,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
13568,32814,-1,0,0,1,0,0,0,0,0,1,0,0
13569,32815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13570,32816,-1,1,0,0,0,0,0,0,0,-1,-1,1
13571,32817,-1,1,0,1,1,1,0,0,1,1,0,1
13572,32819,-1,1,0,0,0,0,0,0,0,-1,-1,1
13573,32820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13574,32821,-1,1,0,1,1,1,0,0,1,1,0,1
13575,32822,-1,1,0,1,1,1,0,0,1,-1,-1,-1
13576,32824,-1,1,0,0,0,0,-1,0,0,0,0,-1
13577,32825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13578,32826,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1
13579,32827,-1,0,0,0,0,0,0,0,0,0,0,1
13580,32829,-1,0,0,1,0,0,0,0,0,1,0,0
13581,32830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13582,32831,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13583,32832,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13584,32833,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1
13585,32834,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13586,32835,-1,0,0,0,0,0,0,0,0,0,0,1
13587,32836,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13588,32837,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1
13589,32839,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13590,32840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13591,32843,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13592,32844,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1
13593,32845,-1,1,0,0,0,0,0,0,0,0,0,0
13594,32846,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13595,32847,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13596,32849,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
13597,32850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13598,32851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13599,32852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13600,32853,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13601,32854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13602,32855,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13603,32856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13604,32857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13605,32858,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13606,32861,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13607,32864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13608,32865,-1,1,0,0,0,0,0,0,0,-1,-1,-1
13609,32866,-1,0,0,0,0,0,0,0,0,-1,-1,-1
13610,32869,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13611,32870,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13612,32871,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13613,32872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13614,32873,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13615,32874,-1,1,0,0,1,0,1,1,1,0,1,1
13616,32875,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13617,32876,-1,1,0,0,0,0,0,0,0,0,0,0
13618,32877,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13619,32878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13620,32879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13621,32880,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13622,32882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13623,32883,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13624,32884,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13625,32885,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13626,32886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13627,32887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13628,32888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13629,32892,-1,1,0,0,1,0,1,1,1,-1,-1,-1
13630,32893,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13631,32894,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13632,32895,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13633,32896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13634,32897,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13635,32899,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
13636,32900,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13637,32901,-1,0,0,0,1,0,0,1,1,0,1,0
13638,32902,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13639,32903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13640,32904,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13641,32905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13642,32906,-1,1,0,0,0,0,0,0,1,-1,-1,-1
13643,32907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13644,32908,-1,1,0,0,0,0,0,0,1,0,1,1
13645,32909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13646,32910,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13647,32912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13648,32913,-1,1,0,0,0,0,0,0,1,-1,-1,1
13649,32915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13650,32916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13651,32917,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13652,32918,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13653,32919,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13654,32920,-1,1,0,0,1,0,1,1,1,-1,-1,-1
13655,32921,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13656,32922,-1,0,0,0,0,0,0,0,0,-1,-1,-1
13657,32923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13658,32924,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13659,32925,-1,1,0,0,1,0,1,1,1,0,1,1
13660,32926,-1,1,0,0,1,0,1,1,1,0,1,1
13661,32927,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13662,32928,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
13663,32929,-1,1,0,0,0,0,0,0,0,-1,-1,1
13664,32930,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13665,32931,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13666,32932,-1,1,0,0,0,0,0,0,1,0,0,1
13667,32933,-1,1,0,0,1,0,1,1,1,-1,-1,-1
13668,32934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13669,32935,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13670,32936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13671,32937,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13672,32938,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13673,32939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13674,32940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13675,32941,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13676,32942,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13677,32943,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13678,32944,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13679,32945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13680,32946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13681,32947,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13682,32948,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13683,32949,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13684,32950,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13685,32951,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13686,32952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13687,32954,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13688,32955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13689,32956,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13690,32957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13691,32960,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13692,32961,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13693,32962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13694,32963,-1,1,0,0,0,0,0,0,1,-1,-1,-1
13695,32964,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13696,32965,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13697,32966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13698,32968,-1,1,0,1,1,1,0,1,1,-1,-1,-1
13699,32969,-1,1,0,1,0,0,0,0,1,1,0,0
13700,32970,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13701,32971,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
13702,32972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13703,32973,-1,1,0,0,0,1,0,0,0,-1,-1,-1
13704,32974,-1,1,0,1,0,0,0,0,1,1,0,1
13705,32975,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13706,32976,-1,0,0,1,0,1,0,0,1,1,0,0
13707,32977,-1,1,0,0,0,0,0,0,0,-1,-1,1
13708,32978,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13709,32982,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13710,32983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13711,32984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13712,32985,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13713,32986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13714,32987,-1,1,0,0,0,0,0,0,1,0,0,0
13715,32988,-1,0,0,1,0,0,0,0,0,-1,-1,-1
13716,32990,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13717,32991,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13718,32992,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13719,32993,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
13720,32995,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13721,32996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13722,32997,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13723,32998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13724,32999,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13725,33001,-1,1,0,0,1,0,1,1,1,-1,-1,-1
13726,33002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13727,33003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13728,33004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13729,33005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13730,33006,-1,0,0,1,1,1,0,0,1,1,0,0
13731,33008,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13732,33009,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13733,33010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13734,33013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13735,33014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13736,33015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13737,33016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13738,33017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13739,33018,-1,0,0,1,0,0,0,0,1,0,0,1
13740,33019,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13741,33020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13742,33021,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13743,33022,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13744,33023,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13745,33025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13746,33026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13747,33027,-1,0,0,1,0,1,0,0,1,1,0,0
13748,33028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13749,33031,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13750,33033,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13751,33034,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13752,33036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13753,33039,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13754,33041,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13755,33043,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13756,33044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13757,33045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13758,33046,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13759,33047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13760,33048,-1,0,0,0,0,0,0,0,1,0,0,0
13761,33049,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13762,33050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13763,33051,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13764,33052,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13765,33053,-1,1,0,1,1,1,0,0,1,-1,-1,-1
13766,33054,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13767,33055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13768,33056,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13769,33057,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13770,33058,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13771,33059,-1,1,0,1,0,1,0,0,1,1,0,0
13772,33060,-1,1,0,1,0,1,0,0,1,1,0,0
13773,33061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13774,33062,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13775,33063,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13776,33064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13777,33065,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13778,33066,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13779,33068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13780,33069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13781,33070,-1,1,1,0,0,0,-1,0,0,0,0,-1
13782,33071,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13783,33073,-1,0,0,1,0,1,0,0,1,1,0,0
13784,33074,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13785,33075,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13786,33077,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13787,33078,-1,0,0,0,1,1,0,0,1,0,0,0
13788,33079,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13789,33081,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13790,33082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13791,33083,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13792,33084,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1
13793,33085,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1
13794,33086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13795,33087,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13796,33088,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13797,33089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13798,33090,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13799,33091,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13800,33093,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13801,33095,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13802,33096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13803,33097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13804,33098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13805,33099,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13806,33100,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13807,33101,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13808,33102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13809,33103,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13810,33107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13811,33108,-1,1,0,0,0,0,0,0,0,0,0,0
13812,33110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13813,33111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13814,33112,-1,1,0,1,0,1,0,0,1,1,0,0
13815,33113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13816,33115,-1,1,0,1,0,0,0,0,0,1,0,0
13817,33118,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13818,33119,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13819,33120,-1,0,0,1,1,1,0,0,1,1,0,0
13820,33121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13821,33122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13822,33123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13823,33124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13824,33125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13825,33126,-1,1,0,1,0,1,1,0,1,-1,-1,-1
13826,33127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13827,33129,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13828,33130,-1,1,0,0,0,0,0,0,0,0,0,0
13829,33131,-1,1,0,1,0,0,0,0,0,1,0,0
13830,33132,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
13831,33133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13832,33134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13833,33141,-1,0,0,0,0,0,0,0,0,0,0,0
13834,33142,-1,0,0,0,0,0,0,0,0,-1,-1,-1
13835,33143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13836,33144,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13837,33146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13838,33147,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13839,33148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13840,33151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13841,33152,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13842,33153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13843,33155,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13844,33156,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13845,33158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13846,33159,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13847,33160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13848,33162,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13849,33163,-1,1,0,0,0,0,0,0,1,0,0,0
13850,33164,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13851,33165,-1,1,0,0,0,0,0,0,0,-1,-1,-1
13852,33167,-1,1,0,0,0,0,0,0,1,-1,-1,-1
13853,33168,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13854,33169,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13855,33170,-1,0,0,0,0,0,0,0,1,-1,-1,-1
13856,33171,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13857,33172,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13858,33173,-1,1,0,1,0,1,0,0,1,-1,-1,-1
13859,33174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13860,33176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13861,33177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13862,33178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13863,33180,-1,1,0,1,1,1,0,0,1,1,0,0
13864,33190,-1,1,0,1,1,1,0,0,1,1,0,0
13865,33191,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13866,33192,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13867,33193,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13868,33194,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13869,33195,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13870,33196,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13871,33197,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13872,33198,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13873,33199,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13874,33200,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13875,33201,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13876,33202,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
